@relation 2.c.SMOTE

@attribute COMP numeric
@attribute NOCL numeric
@attribute NOS numeric
@attribute HLTH numeric
@attribute HVOC numeric
@attribute HEFF numeric
@attribute HBUG numeric
@attribute CREF numeric
@attribute XMET numeric
@attribute LMET numeric
@attribute NLOC numeric
@attribute NOC numeric
@attribute NOA numeric
@attribute MOD numeric
@attribute HDIF numeric
@attribute VDEC numeric
@attribute EXCT numeric
@attribute EXCR numeric
@attribute CAST numeric
@attribute TDN numeric
@attribute HVOL numeric
@attribute NAND numeric
@attribute VREF numeric
@attribute MDN numeric
@attribute NOPR numeric
@attribute NEXP numeric
@attribute LOOP numeric
@attribute defective {0,1}

@data
171.561222,22.039552,568.943825,4621.578954,285.868326,1577096.884222,14.85964,9.075471,7.10409,0.069787,275.072331,8.932026,1,1,64.394356,72.867931,0,1.219913,49.29848,144.155021,45575.466008,2643.498465,469.158665,5.715329,1602.695836,774.55281,0.25669,1
14.594263,14.726209,34.945515,289.030355,65.024362,28002.276537,0.489767,8.951341,5.979556,2.880963,42.882695,10.714772,0.296822,1,18.781026,5.819382,0,0,0.285008,3.801431,1432.177738,149.468296,54.444724,2.727209,148.624214,42.742798,0.36848,1
11.581796,12.465754,21.581038,440.314606,49.624106,72878.488742,0.749309,3.100662,2.077652,0.79788,85.193564,15.53067,4.133686,1.58302,36.334594,0.348551,0,0,0,7.803922,2248.759164,181.716694,65.341004,2,225.323169,72.899631,0,1
1,3,4,26,18,352.36,0.4,2,1,2,5,1,1,1,3.25,0,0,0,0,0,108.42,13,4,0,13,3,0,0
3.098527,0.404634,9.469719,84.302567,32.388405,6711.735048,0.139433,2,1,0.26953,13.271363,1.831885,0.241651,1,16.441193,0.128527,0,0,0,2.688231,405.078824,38.193285,14.429311,2.276932,45.656001,11.686114,0.798668,1
2,1,4,86,27,4476.6,0.14,2,1,2,14,1,7,1,10.95,0,0,0,0,1,408.92,52,15,1,34,24,0,0
3,1,8,47,29,1762.38,0.8,1,1,1,10,1,0,2,7.72,0,0,0,0,1,228.33,19,11,1,28,6,0,0
11,14.948122,32.508469,264.541292,62.611265,51238.871919,0.536144,3.269236,9.156028,1.544218,46.728976,8.047489,0.814351,1,32.705776,6.037644,0,0.907959,0,8.891422,1522.350749,117.408817,51.354329,2.874007,141.40848,50.293439,1.757867,1
1,6,2,14,10,139.52,0.2,0,0,1,3,1,2,1,3,0,0,0,0,0,46.51,9,2,0,5,2,0,0
11,13,34,298,88,45235.4,0.64,18,20,0,40,6,5,1,23.5,7,1,1,0,5,1924.91,141,44,3,157,52,2,1
2,15,7,30,15,507.9,0.4,1,0,5,9,1,1,1,4.33,0,0,0,0,2,117.21,13,4,1,17,5,0,0
9.019402,3.053344,16.781762,196.212678,57.018281,20609.083022,0.37564,6.655012,10.862958,2.747781,31.058887,3,2.578397,1,17.194465,6.539455,0.597981,0,0.335509,2.436372,1231.062434,84.929016,33.473603,2.951505,106.213966,26.654566,0,1
18,7,51,363,64,132132,0.73,3,5,0,67,7,1,1,60.67,9,0,0,0,12,2178,156,65,5,207,68,4,0
10.501105,2,33.769212,198.016963,44.325492,36870.305531,0.402254,2,3.4448,0,37.892264,2,1.525443,1,34.190386,2.681195,0,0,0,9.831646,1046.282405,86.928507,35,7.582018,105.992835,34.747125,2.610909,1
1,7,1,5,5,17.41,0,1,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
11.431188,2.034405,22.366616,196.674988,49.585596,23961.365842,0.372911,5.352805,9.2152,0,37.426805,2.322948,1,0.806013,21.696154,4.040227,0,0.089212,1.412898,4.978792,1092.791948,86.126332,36.536062,2.132288,113.550474,36.535501,0.989392,1
3,4,4,32,16,1386.67,0.4,2,1,0,7,1,0,1,10.83,0,0,0,1,0,128,13,8,0,19,7,0,1
6.649753,11.845722,12.245625,108.459431,39.658636,7876.920658,0.182255,3.839066,3.997507,0.11034,11.275504,1.904277,2,1,13.648132,2.499488,0,0,0.113898,2.002929,571.064061,50,19.017625,1.261902,59.089432,15.597012,0,1
7,3.107498,16.673945,192.056067,54.926981,20272.015463,0.363807,4.903445,15.273085,3.777939,27.01862,2.92414,1.678487,1,21.256821,6.120486,0.270589,0,0.191949,5.016858,1179.637042,92.9833,21.972074,2,102.41586,28.95231,0.342455,1
2,0,6,31,17,1069.13,0.4,0,0,0,4,0,0,0,8.44,0,0,0,0,0,126.71,15,0,0,16,4,1,0
1.249993,3,7,69.56577,27,2268.733382,0.103354,3.752144,6.06759,2.513524,9,1,1,0,6.537365,1,0,0,0.056784,0.692606,336.733216,30.60679,10.222352,0.328583,35.360844,11.310436,0,1
1,0,2,9,9,85.59,0.1,0,0,0,3,0,0,1,3,0,0,0,0,0,28.53,3,0,0,6,1,0,0
4,3.108234,13.415312,102.366826,40.781471,7657.722613,0.198319,3.524508,5.95474,0.993611,15.158247,2.15443,0.472131,1,13.364212,2,0,0,0,2.561887,599.616494,55.762103,15.7661,1.786871,55.977608,21.59852,0.32753,1
6.780883,11.181747,15.06963,179.008837,53.976137,16244.233477,0.304031,9.150606,9.397849,0.375858,29.444107,11.541969,0.104885,2.920237,17.813834,6.795555,0.520888,2.195657,2.095081,4.162531,908.870863,74.364957,24.937043,2,101.60853,29.185921,0,1
5,9,21,221,59,23933,0.43,6,17,0,45,5,3,1,18.41,7,0,0,0,3,1300.6,108,52,2,113,43,0,0
4.702942,4.267311,19.845685,119.768221,50.731136,9129.817972,0.276477,7.850981,11.611581,1.044797,28.524089,2.608285,0.677999,1,12.720834,2.704467,0,0.37522,0.689172,4.949639,752.662809,44.867093,20.41441,1.249004,73.275707,20.363961,0.680243,1
1,0,1,6,6,15.51,0.1,0,0,0,1,0,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
2,1,8,44,21,2983.48,0.6,2,0,0,10,1,0,2,15.44,2,0,0,1,1,193.26,19,9,1,25,7,0,0
1,0,2,10,8,75,0.1,1,0,0,3,0,1,1,2.5,0,0,0,0,0,30,5,1,0,5,1,0,0
10.657324,21.80573,32.94119,377.828321,74.337524,78621.776352,0.781634,11.181021,13.682705,1.531026,66.428281,3.324743,1.664251,1.258998,33.731461,8.241288,0,0,3.945994,10,2356.379263,170.577299,62.149034,2,202.089617,89.159451,2,1
18.709772,4.810347,58.695704,479.299875,92.681194,124977.287701,1.0936,7.339202,13.959251,5.658194,72.221019,3.838266,1,1,42.031131,7.596523,0,0.294113,4.083857,21,2945.803316,223.414296,83.782376,5.24864,264.71734,84.641494,1.464554,1
1,11,1,6,6,23.26,0.1,2,0,0,1,1,0,0,1.5,0,1,0,0,0,15.51,3,0,0,3,0,0,0
2.905975,3.528664,16.492858,121.076205,28.92639,6720.853002,0.153225,2,1.318204,1.842943,20.871082,2.872419,1,0.585825,10.946053,1,0,0,0,2.613078,466.308327,45.956823,20.653819,1.330156,48.73718,19.130469,0,1
29.376722,41.009354,123.108707,1383.658309,126.604457,658706.42824,3.252062,16.085034,47.444586,1,158.553566,27.847176,3.229445,1.543745,66.968394,28.390359,0,0.717571,40.639369,36.600571,9736.270266,624.747362,259.229721,6,739.860945,263.563031,1.280227,1
1,5,2,12,11,121.8,0.1,0,0,0,3,1,1,0,2.92,0,0,0,0,0,41.51,7,2,0,5,1,0,0
74.352771,33.282503,161.602538,1385.462604,132.93723,598693.075582,3.323303,5.978412,7.352956,5.80763,336.291887,25.922716,1,1,42.689862,4.198424,0,0,11.246701,22.979706,9760.583352,558.582992,300.677198,4.314934,775.500578,292.426185,0.606962,1
5,11,19,101,29,8371.82,0.16,3,1,1,18,1,0,1,17.6,5,0,0,1,4,490.66,42,12,2,59,15,2,0
8,11,21,136,49,12981.21,0.25,6,4,1,23,2,3,1,17,6,0,1,1,4,763.6,64,18,2,72,21,2,1
8.081114,10.57343,15.851395,139.830625,46.525493,12935.074608,0.25,4.367981,2.253266,1,18.436008,3.339081,2.714928,1,16.671317,5.575145,0,0.601046,1,1.530131,763.634233,66.022501,25.571603,1.575657,72,22.581104,1.078278,1
13.246549,13.790772,38.267156,281.239008,69.266886,50391.805856,0.546452,5,10.282264,0.968263,48.103924,9.267521,1,1,29.628822,7.202877,0,0.679791,0.006026,9.072718,1707.360194,124.010504,44.483084,2.304672,149.861751,62.021159,1.469568,1
2.301178,2.431989,13.193892,107.512647,37.130414,7775.76224,0.179934,2.280726,1.166216,1,15.528823,1.590493,0,1,13.562781,2,0,0,0,2.013762,582.957548,46.860667,13.197828,1,55.422667,17.003078,0.665347,1
11.110412,6.318765,30,256.379469,70.325923,43627.363238,0.501239,4.467167,4.312486,3.431812,47.420892,4.714254,1.385847,1,28.033843,4,0.669785,0.074361,0.781718,4.178662,1564.816809,116.708154,44.944439,3.884212,140.221033,44.11385,1.543729,1
22.422781,21.473441,53.929902,764.577866,108.182764,120992.509659,1.923105,11.243568,8.106928,10.536419,75.091499,46.553922,0.753185,1,30.573825,1.437892,0,0,0.578088,8.781529,4292.942043,359.62894,128.885146,3.092298,395.798239,157.481205,0,1
1,4,2,17,14,242.72,0.2,2,1,0,3,2,2,1,3.75,0,0,0,0,0,64.73,10,2,0,7,3,0,0
10.504312,4.030902,33.506532,273.657173,83.322808,36349.193862,0.567522,7.749247,17.082576,0,41.700778,10.124287,3,1,21.517518,6.138534,0.02055,0,1.005418,12.101312,1683.657966,131.903311,52.459078,4,141.661241,47.611696,1,1
16.21559,7.415761,41.584963,406.724469,76.980803,90611.679961,0.851941,10.917398,9.744563,1,76.063964,8.648031,0.59244,1,34.410021,10.481063,0,0.004646,7.614972,16.73199,2606.398553,191.401287,87.968211,4.526338,236.686268,77.217972,1.563229,1
3,4,7,53,25,3876.46,0.8,0,0,0,10,2,0,1,15.75,0,0,0,0,3,246.12,21,5,2,32,6,1,1
4.421034,3.415216,16.299882,120.178155,52.533615,7278.876314,0.243691,6.385899,8.674213,1.353301,21.660447,2.032065,2.730002,1,9.589233,3.882226,0,0,1.619832,1.555,599.566524,63.132427,26.882748,0.065014,63.372576,20.408652,0,1
4,1,11,86,29,5455.8,0.14,4,7,0,14,1,1,1,13.6,0,0,1,2,4,417.79,37,18,2,49,17,0,0
1,3,4,26,18,352.36,0.4,2,1,2,5,1,1,1,3.25,0,0,0,0,0,108.42,13,4,0,13,3,0,0
1,7,1,6,6,15.51,0.1,1,0,0,1,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
1,7,1,5,5,17.41,0,0,0,0,1,1,0,0,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
11,15,37,285,77,37052.64,0.6,15,13,3,44,11,2,1,20.75,11,0,1,2,12,1786.3,136,39,4,149,57,2,0
3,6,6,67,33,3514.93,0.11,7,3,0,15,4,3,1,10.4,1,0,1,2,3,337.97,32,13,2,35,8,0,0
2,11,7,43,23,1645.88,0.6,3,1,2,9,1,1,1,8.46,1,0,1,0,1,194.51,22,10,1,21,10,0,0
4,0,14,80,34,5128.16,0.14,5,5,1,15,0,2,1,12.6,3,0,1,1,3,407,36,9,2,44,12,1,0
7,12,15,86,19,5918.21,0.12,0,1,0,22,4,0,1,16.2,0,0,0,0,6,365.32,36,18,2,50,13,0,0
10.963748,2.975431,22.34607,197.034578,42.163112,24560.064283,0.370867,5.578497,7.93632,0,31.600283,2.55164,1,0.694556,21.528163,4.934508,0,0.065518,1.730011,5.353952,1113.780563,88.163229,44.568416,1.323858,108.4891,36.429477,0.066833,1
3,12,18,112,33,7485.88,0.19,0,0,3,21,6,0,1,13.25,5,0,0,0,2,564.97,53,24,2,59,22,0,0
1,0,2,14,11,161.44,0.2,0,0,0,3,0,2,1,3.33,0,0,0,0,0,48.43,8,2,0,6,2,0,0
3,0,7,85,32,4341.7,0.14,3,3,5,8,0,2,1,10.21,0,0,0,0,0,425,39,7,0,46,8,0,0
8.961058,28.3648,26.007828,166.38848,45.272188,18947.9529,0.306099,5.882337,10.713077,2.575827,26.682165,3.304913,0.910874,1.120205,20.387823,5.049604,0,1,0.396129,6.742903,913.749732,71.260695,18.579394,3.861032,96.155542,28.059099,0.238951,1
8.04698,10.545579,29.596927,224.217204,49.739066,29626.41519,0.50086,4.059082,0.750527,1.242816,31.271004,10.049234,0,1,21.985168,3.521761,0,0,0,2.03206,1180.620099,104.906683,31.83551,1.163348,154.589927,58.647154,0.298627,1
1,3,4,26,18,352.36,0.4,2,1,2,5,1,1,1,3.25,0,0,0,0,0,108.42,13,4,0,13,3,0,0
3,4,4,32,16,1386.67,0.4,2,1,0,7,1,0,1,10.83,0,0,0,1,0,128,13,8,0,19,7,0,1
4.190259,9.217406,11.724397,134.85226,46.110531,7801.975812,0.249826,10.083424,11.755264,0,18.945739,0.608728,2.462915,1,13.572973,3.501601,0,0,1,1.40572,739.439442,51.072881,19.615094,1.398073,57.503555,28.23971,0,1
1,5,2,17,16,238,0.2,3,1,0,3,3,2,1,3.5,0,1,1,0,0,68,9,0,0,8,2,0,0
1,0,1,14,14,106.61,0.2,3,0,0,1,0,4,2,2,0,0,0,0,0,53.3,10,0,0,4,0,0,0
4.78464,8.560947,16.500906,99.903942,33.273018,8249.740405,0.169053,2.222613,0.26568,1,16.399234,1,0,1,16.732579,2.269605,0,0,0.517513,3.51758,499.040686,43.918029,12.071578,1.601088,56.239958,15,1.534328,1
6.224914,7.845672,22.492642,141.231066,54.885157,14679.357754,0.291657,7.236619,6.100765,1.629391,25.806311,6.175559,1.048504,1,17.675128,5.408431,0,1,0.788135,6.675824,901.667257,60.200409,20.437894,4.801965,68.702612,24.320289,1.745798,1
1,14.597246,1.363059,9,8.49343,56.417116,0.1,0.279536,0,0,2.708954,1.102003,1.822844,0.106035,1.8944,0,0,0,0,0,27.160835,5.775883,0,0,3.347054,0.191921,0,1
5,4,14,66,24,2451.12,0.1,1,0,5,19,2,3,1,8.1,0,0,0,0,6,302.61,27,12,2,39,14,0,0
2.249209,3.001,6.816746,43.42847,21,1467.229365,0.672269,1.448849,0,2.543672,9.211058,1.667767,3.98596,1,7.540896,0,0,0,0,2.188768,207.054411,20.376901,8.42518,1.515596,22.803554,7.90632,0,1
4,1,14,97,39,8024.62,0.17,1,1,1,15,1,0,1,15.65,3,0,0,0,4,512.68,45,15,2,52,14,1,0
1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
1,0,4,28,13,710.48,0.3,1,0,0,5,0,3,1,6.86,0,0,0,0,0,103.61,16,6,0,12,3,0,0
4.963739,4.387005,9.813572,86.882235,30,3223.922555,0.121297,2,5.841949,0.496907,10.433178,2.061214,1.089021,0.209549,8.448518,0.184738,0,0,0,1.190586,420.78124,35.147771,14.439041,1.021558,44,12.42105,0,1
2.501867,3.759091,7.87974,40.121737,19,1117.762966,0.6,1.561211,0.795612,3.836795,11.745812,1.250143,0.840673,1,6.279231,0.77686,0,0,0.790469,1.9346,166.82761,16,2.446356,1,23.016083,4.427963,0,1
1,3,3,21,15,358.95,0.3,0,0,1,4,1,0,0,4.38,1,0,0,0,0,82.4,10,2,0,11,3,0,0
1,13.864308,1,7.835768,7.568573,48.749725,0.1,0.405171,0,0,1,0.446886,0.224819,2,2.063773,0,0,0,0,0,21.244199,2.485172,0,0,4.798485,0,0,1
1,19.620152,1.745264,9.059261,9.225839,62.14539,0.1,2,0,0,1.493501,1,1.519832,0.023839,2,0,0,0,0,0,30.496289,5.155468,0,0,4,0.498607,0,1
1,3,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
10.213622,16.299446,53,494.314878,76.194521,147515.020683,1.586982,10.953086,12,2.708411,67.56879,14.072919,1,1,41.779229,16.278317,0,0,5.981768,8.992417,3144.82505,238.074694,101.694352,4.950146,260.822814,104.740084,1.191844,1
1,4,4,42,23,914.32,0.6,3,3,2,7,2,2,1,4.81,0,0,0,0,0,189.99,22,6,0,20,6,0,0
5,7,16,85,31,7500.96,0.14,1,0,1,23,5,2,1,17.81,0,0,0,0,2,421.11,38,10,1,47,21,0,0
8,0,16,153,51,18808.61,0.29,3,1,2,21,0,3,1,21.67,5,0,0,0,5,867.88,73,23,2,80,22,0,0
4.627568,1.68325,18.932249,107.138337,28.007613,6646.560025,0.143347,2.638894,2.015833,0.431694,28.610832,1.870697,3.575357,1,16.199836,0.896152,0,0,0,5.725398,552.24441,44.418306,17.54414,1.060609,68.606083,13.626357,0,1
4,8.088709,15.812966,193.966036,67.274429,16740.629575,0.373842,12.684833,13,4.872027,20.31961,5.507634,3.80924,1,14.164289,7,0.159033,2.363059,1.564681,4,1209.399579,101.835812,28.941658,1.73806,105.798784,32.983005,0,1
6.177261,5.494841,18.222701,153.355543,44.863479,21945.846338,0.285709,4.118127,5.10433,0.402042,21.603782,2.804909,3.717913,1.935559,28.438087,3,0.313108,0,0,1.693513,781.832038,67.79546,43.891428,1.603744,75.088084,29.527345,1.263853,1
2.942319,0,6.078764,62.884871,28.021115,2520.534657,0.1,3.921185,4.654522,1.859448,11.85253,0,1,1,7.629781,0.497951,0,0,0.048885,0.327635,304.153616,27.632933,10.527432,0.48678,34.216433,10.188197,0,1
5,3,13,124,36,17207.69,0.21,1,1,0,18,3,1,1,26.84,2,0,0,0,1,641.7,60,25,1,64,24,0,0
6,8.426438,21.629165,168.856549,54.430085,21805.898698,0.324757,3.824196,3.013734,8.023884,21.317488,3.349494,2.748759,1.748932,24.309521,6.313964,0,0.423008,0.466085,4.399278,737.414042,85.582472,26.321823,2.518823,94.512153,32.99797,1.856814,1
1,3,2,11,11,114.16,0.1,0,0,0,3,1,0,0,3,0,0,0,0,0,38.5,5,1,0,6,1,0,0
5.697917,31.993964,46.056748,375.616657,103.908459,73038.522069,0.714252,12.641735,14.568834,4.37047,73.596924,9.37874,6.217152,1,34.306358,1.314613,0,0.256559,1.735328,8.853105,2492.630357,196.437226,59.605549,2.989285,179.462927,70.615076,0.127612,1
6,6,19,177,61,33400.83,0.35,6,6,0,28,6,1,2,31.82,6,1,1,1,6,1049.74,75,22,2,102,34,1,0
4,1,10,69,32,3776.84,0.12,1,3,0,11,1,1,1,10.95,0,0,0,0,3,345,32,11,2,37,11,1,0
37.616973,30.913488,72.124624,625.187562,76.959261,238230.215747,1.429794,5.382866,4.370201,2.238309,122.94882,34.642909,2.006118,1.984632,57.514857,4.57324,0.450511,0.095066,6.956738,36,4023.70163,272.54864,74.266332,4.994455,390.502663,139.264144,4.607266,1
10.480485,5.049304,27.958158,256.698431,71.123458,42266.776673,0.526563,5.792367,8.989976,1.684344,49.643881,3.911234,1.972852,1,27.467817,3.537429,0,0,5.295878,5.843545,1567.636696,115.606011,60.878996,4,142.522558,45.880444,0.954823,1
1,3.055856,2,20.05772,14.265416,211.653806,0.274924,2,0.999021,0,3,1,0.430441,0.982823,2.744945,0,0,0,0,0,82.480254,7.271071,0.726233,0,9.257403,1.456735,0,1
2,0,6,31,17,1069.13,0.4,0,0,0,4,0,0,0,8.44,0,0,0,0,0,126.71,15,0,0,16,4,1,0
40,26,72,624,71,238084.71,1.28,2,3,4,113,26,1,1,62.4,2,1,1,0,36,3837.44,243,74,7,381,139,7,1
1,0,3,23,14,340.55,0.3,2,2,0,4,0,2,1,3.89,0,0,0,0,0,87.57,14,4,0,9,4,0,0
1,7,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
13.96561,11.607066,40,258.525068,56.281999,48983.131711,0.519078,3.039321,8.475605,2,48.436385,4.292728,0.295369,1,30.776573,6,0,0,0.512128,8.435896,1533.912759,134.934837,57.6434,3,138.454822,52.887276,2,1
19,56,59,423,69,144610.64,0.86,2,4,2,65,56,1,1,55.97,4,0,0,0,15,2583.91,197,88,2,226,86,4,0
21.518044,8.5869,71.241987,489.587187,68.155046,127073.46796,1.16443,7.160402,16.285176,2.04294,73.850926,7.521384,1.228261,1.087041,42.629223,11.951019,0,0,2.365055,21.226763,3061.211607,224.871986,84.561875,6.462822,268.453344,81.924197,3.831141,1
2,3,5,30,17,827.71,0.4,2,1,1,7,1,0,1,6.75,1,0,0,2,1,122.62,12,4,1,18,4,0,0
14,70,79,613,99,170098.87,1.35,16,24,1,93,1,0,1,41.86,17,0,1,0,15,4063.8,293,122,3,320,111,1,0
3,3,7,51,23,1312.12,0.8,2,2,1,10,1,1,0,5.69,1,0,0,0,2,230.7,26,9,2,25,9,0,0
1,0,2,20,12,281.68,0.2,0,0,0,3,0,3,1,3.93,0,0,0,0,0,71.7,11,3,0,9,3,0,0
21.096369,26.914389,56.399533,631.019909,121.605465,120931.972538,1.670695,4.400243,19.519012,2,64.817987,12.619068,4.94775,1,24.564373,11.297329,0,0,0.019591,0.129622,4694.818452,257.148647,98.54567,0.32633,299.69252,139.973844,0.533071,1
1,3,2,20,13,431.72,0.2,1,1,0,4,1,1,1,5.83,0,0,0,0,0,74.1,10,4,0,10,3,0,0
2,5,11,144,38,19510.84,0.25,4,3,0,23,5,0,1,25.82,4,0,0,2,1,755.7,71,29,1,73,32,0,0
1,6.69332,2,20.501252,14.72517,211.01342,0.266629,2,0.698602,0,3,1,0.678104,0.682377,2.694,0,0,0,0,0,81.371461,9.672295,0.466726,0,9.161136,1.686438,0,1
6.3137,8.829633,31.960027,259.165183,84.712394,44422.58106,0.473468,16.867213,13.415135,0,34.118054,4.236193,0.189035,1,31.722823,7.220778,0.459058,0.43403,0,3.871871,1317.132896,100.130004,44.762501,1.982175,155.401426,47.39315,2,1
1,3,4,26,18,352.36,0.4,2,1,2,5,1,1,1,3.25,0,0,0,0,0,108.42,13,4,0,13,3,0,0
4,2,10,161,46,11299.26,0.3,7,9,2,29,2,1,1,12.71,1,0,0,0,2,889.29,72,23,1,89,24,0,0
7.520513,15.797055,29.058554,226.617908,80.90009,26446.767182,0.543241,7.980277,11.325505,4.281028,41.575979,7.76749,4.563309,1,17.383438,7.380867,0,0.561795,0.44525,7.661831,1674.388541,108.765573,48.112883,4.556417,132.273296,43.159656,1,1
5.46474,0.509189,13.99434,102.190786,38.290287,5825.349471,0.171106,2.048843,6.022851,1.717159,19.694511,2.203515,1.981011,1.903871,10.688018,1.940198,0,0.043587,0.784308,1.143125,529.51595,42,18,1,60.721476,16.361125,0,1
1,4,1,7,7,29.48,0.1,0,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
1.066666,1.672696,7,68.741434,27.463415,2306.98635,0.118334,3.739516,6.144153,1.531822,9.339681,0.304076,1,0.424696,6.569054,0.496317,0,0,1.170985,0.394866,321.918273,29.527632,11.998799,0.120674,37,12.504052,0,1
1,9,3,13,11,134.92,0.1,0,0,0,4,9,0,1,3,0,0,0,0,0,44.97,5,3,0,8,1,0,0
1,9,2,16,14,284.28,0.2,0,0,0,3,1,1,2,4.67,0,0,0,0,0,60.92,7,2,0,9,2,0,0
1,3,2,40,19,849.59,0.6,0,0,1,20,1,8,1,5,0,0,0,0,0,169.92,28,8,0,12,9,0,0
1,16.956339,2,9,9,57.6,0.1,2,0,0,3,1,1,0,2,0,0,0,0,0,28.53,5,0,0,4,1,0,1
2,8,9,54,27,2206.56,0.9,1,3,2,11,1,2,1,8.59,1,0,0,0,1,256.76,25,9,1,29,6,0,0
1,1,5,56,27,1537.73,0.9,9,4,1,8,1,4,1,5.77,2,0,0,0,0,266.27,33,9,0,23,13,0,0
6.61122,8.875434,21.339681,143.135718,42.350841,20667.605556,0.30365,2.93574,3.490586,2.746802,20.073646,2.631402,0.140197,1.229624,22.098993,3.156923,0,0,0,3.780822,858.761109,66.378154,20.445079,2,84.514996,26.636377,2,1
1,0,2,10,8,75,0.1,1,0,0,3,0,1,1,2.5,0,0,0,0,0,30,5,1,0,5,1,0,0
4,3,16,99,37,8644.72,0.17,2,3,2,17,1,1,1,16.76,2,0,0,0,3,515.74,44,13,2,55,15,1,0
3.069007,0.551676,6.294745,67.841062,29.250769,2536.992606,0.106334,4,3,1.53832,11.632652,0.197047,0.66585,1,7.44659,0.153556,0,0.262298,0,1.150165,316.325881,27.309839,7.074269,0.865108,37.528641,11.164866,0,1
3,7,4,53,31,1750.48,0.9,2,3,0,9,1,3,1,6.67,1,0,0,0,0,262.57,28,12,0,25,9,0,0
1,4,2,13,11,134.92,0.1,2,0,0,3,1,0,1,3,0,0,0,1,0,44.97,5,3,0,8,2,0,0
149,58,363,2909,216,2858271.91,7.52,6,9,15,558,52,0,1,126.7,37,1,2,3,123,22558.97,1187,459,9,1722,527,12,1
5,2,14,112,40,7318.24,0.2,5,8,0,20,2,1,1,12.28,2,0,0,2,5,596.6,51,27,2,61,20,0,1
3.42902,5.668766,7,77.97981,30,3024.181443,0.123461,3.490791,6.702273,0,9,3.559093,2,1.167141,7.759862,0.396248,0,0,0,1.553171,368.232811,33.151856,7.183585,1,43.048798,10.893112,0,1
2.32266,3.781193,12.860426,107.604162,40.422032,7875.366318,0.187759,3.593058,2.732049,1,19.815217,2.542375,0.799359,1,13.538935,2.354358,0.886549,1.536845,0.568866,2.682235,555.371586,49.087277,15.024234,1.151789,56.279315,18.903822,0,1
2,0,7,33,19,1168.18,0.5,0,0,1,5,0,0,1,8.33,0,0,0,0,0,140.18,15,0,0,18,4,1,0
1,17.173352,1.989685,8.84388,7.230639,50.331588,0.1,0.145455,0,0,2.20979,1,0.436055,0.889554,2.162385,0,0,0,0,0,24.829036,2.291396,0,0,4.48452,0.247738,0,1
3,1,7,44,27,1506.35,0.7,1,1,1,9,1,0,2,7.2,0,0,0,0,1,209.22,18,10,1,26,6,0,0
1,3,7,63,25,1706.62,0.1,4,6,5,8,1,1,0,5.83,1,0,0,2,0,292.56,30,10,0,33,10,0,0
1,0.759604,2,20.135415,15.938185,242.684175,0.286786,0.065455,0,0.30405,4.525487,0.376607,2.666409,1,3.606734,0,0,0,0,0,67.717313,11.441571,3.723173,0,6.727319,4.612889,0,1
1,3,2,12,10,119.59,0.1,1,0,1,3,1,1,1,3,0,0,0,0,0,39.86,6,1,0,6,2,0,0
6,9,18,142,58,9285.58,0.28,7,9,0,24,6,2,1,11.16,6,0,0,1,6,831.83,64,20,3,78,16,1,0
1,5,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
7,5,17,125,33,23533,0.21,0,0,0,23,1,1,2,37.32,4,0,0,0,5,630.55,55,24,2,70,22,1,0
2,0,9,61,28,4105.48,0.1,1,2,0,8,0,0,1,14,1,0,0,0,1,293.25,28,7,1,33,12,1,0
2,0,3,39,23,1924.57,0.6,2,1,0,10,0,1,1,10.91,0,0,0,0,0,176.42,20,9,0,19,10,0,0
4.846988,3,10.991902,95.726995,36.881965,4557.683205,0.172617,1.827452,2.546933,3.314928,18.941961,1,1,0.676373,9.437544,0.329451,0,0,0.229706,0.325535,486.703964,47.340027,15.756766,0.321244,54.52542,13.668954,0,1
1,0,2,13,11,134.92,0.1,0,0,1,3,0,0,1,3,0,0,0,0,0,44.97,5,0,0,8,1,0,0
9,3,22,160,51,14106.51,0.3,5,4,1,36,3,2,1,15.54,3,0,0,2,1,907.59,68,31,1,92,28,0,0
31.956482,17.67886,69.727419,497.150477,109.921477,166676.203277,1.312549,7.059315,30.520562,2,75.778062,16.9386,0.641756,1,44.268848,13.298462,0,0.66553,7.788978,15.315642,3690.563425,224.512663,90.785635,5.819279,377.095006,76.135592,1.954146,1
1,3,2,8,8,60,0.1,1,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
1,1.982152,1,6.627575,5.250492,18.357405,0.013975,0,0,0,1.860172,1,0,1.013007,2.462152,0,0,0,0,0,10.790352,1.95064,0,0,3.943527,0,0,1
1,37,3,27,20,534.9,0.4,6,1,1,4,1,3,1,4.58,1,1,0,0,0,116.69,17,4,0,10,5,0,0
