@relation imbalance-defects-randomized-train

@attribute COMP numeric
@attribute NOCL numeric
@attribute NOS numeric
@attribute HLTH numeric
@attribute HVOC numeric
@attribute HEFF numeric
@attribute HBUG numeric
@attribute CREF numeric
@attribute XMET numeric
@attribute LMET numeric
@attribute NLOC numeric
@attribute NOC numeric
@attribute NOA numeric
@attribute MOD numeric
@attribute HDIF numeric
@attribute VDEC numeric
@attribute EXCT numeric
@attribute EXCR numeric
@attribute CAST numeric
@attribute TDN numeric
@attribute HVOL numeric
@attribute NAND numeric
@attribute VREF numeric
@attribute MDN numeric
@attribute NOPR numeric
@attribute NEXP numeric
@attribute LOOP numeric
@attribute defective {0,1}

@data
5,4,14,70,26,2525.8,0.11,4,0,5,19,2,3,1,7.68,0,0,0,2,6,329.3,29,14,2,41,14,0,0
1,5,2,12,11,166.5,0.1,0,0,1,3,5,0,3,4,0,0,0,0,0,41.51,3,0,0,9,1,0,0
9,4,13,140,44,12127.22,0.25,4,1,1,18,4,2,1,15.87,4,0,0,1,1,764.32,68,31,1,72,27,0,1
2,0,6,57,25,2205.83,0.9,6,6,0,12,0,0,1,8.33,1,0,0,0,1,264.7,25,6,1,32,11,0,0
1,8,2,16,13,276.3,0.2,3,0,1,3,1,1,2,4.67,0,0,0,0,0,59.21,8,2,0,8,3,0,0
1,5,2,13,12,139.81,0.2,2,0,1,3,2,0,1,3,0,1,0,0,0,46.6,6,1,0,7,1,0,0
1,18,1,8,8,36,0.1,2,0,0,1,1,1,0,1.5,0,1,0,0,0,24,5,0,0,3,0,0,0
3,0,9,87,31,5716.62,0.14,1,2,1,12,0,1,1,13.26,3,0,0,0,2,431.2,42,16,1,45,12,0,0
2,3,13,120,43,5426.26,0.22,6,13,7,16,1,1,0,8.33,1,0,0,3,2,651.15,55,19,1,65,19,0,1
4,8,10,104,39,7541.63,0.18,7,5,2,14,4,1,1,13.72,5,1,0,3,1,549.68,49,16,1,55,17,0,0
1,3,2,11,11,133.19,0.1,1,0,0,3,1,0,1,3.5,0,0,0,0,0,38.5,4,1,0,7,1,0,0
1,6,1,5,5,17.41,0,1,0,0,1,1,0,0,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
1,3,2,8,8,60,0.1,1,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
1,0,1,10,10,66.44,0.1,2,0,0,1,0,2,2,2,0,0,0,0,0,33.22,6,0,0,4,0,0,1
1,16,2,20,15,376.4,0.3,3,0,1,3,2,1,2,4.81,0,0,0,0,0,78.14,11,3,0,9,5,0,0
1,23,1,13,13,96.21,0.2,4,0,0,2,2,3,1,2,0,1,0,0,0,48.11,9,0,0,4,0,0,0
4,9,19,154,51,9273.11,0.29,10,13,1,26,7,2,1,10.62,4,1,0,2,5,873.55,69,27,2,85,21,0,0
1,6,2,10,10,116.27,0.1,0,0,0,3,1,0,2,3.5,0,0,0,0,0,33.22,3,1,0,7,1,0,0
1,18,2,61,26,1672.57,0.1,0,0,1,9,1,15,1,5.83,0,0,0,0,0,286.73,49,15,0,12,16,0,0
1,1,1,6,6,15.51,0.1,1,0,0,2,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
1,1,2,10,10,99.66,0.1,0,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,0,0,0
1,9,2,11,11,114.16,0.1,1,0,0,3,1,1,2,3,0,0,0,0,0,38.5,5,1,0,6,1,0,0
6,6,13,129,47,13857.41,0.24,4,1,0,19,6,3,1,19.34,4,0,0,0,2,716.54,57,21,1,72,25,0,0
1,3,4,26,18,352.36,0.4,2,1,2,5,1,1,1,3.25,0,0,0,0,0,108.42,13,4,0,13,3,0,0
1,4,1,7,7,29.48,0.1,0,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
1,3,3,21,14,479.73,0.3,2,1,1,4,1,0,1,6,1,1,0,1,0,79.95,9,1,0,12,2,0,0
3,7,15,119,42,11056.74,0.21,3,8,2,14,5,0,1,17.23,2,0,0,0,0,641.69,56,14,0,63,21,1,0
2,5,11,144,38,19510.84,0.25,4,3,0,23,5,0,1,25.82,4,0,0,2,1,755.7,71,29,1,73,32,0,0
4,10,9,74,31,6014.7,0.12,1,0,3,13,2,2,1,16.41,1,0,0,0,1,366.61,35,19,1,39,18,1,0
1,3,4,26,18,352.36,0.4,2,1,2,5,1,1,1,3.25,0,0,0,0,0,108.42,13,4,0,13,3,0,0
2,0,5,51,25,2326.7,0.8,3,1,1,12,0,3,1,9.82,0,0,0,0,2,236.84,25,10,1,26,11,0,0
1,0,1,6,6,15.51,0.1,0,0,0,1,0,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
1,3,4,26,18,352.36,0.4,2,1,2,5,1,1,1,3.25,0,0,0,0,0,108.42,13,4,0,13,3,0,0
3,2,5,59,30,4053.9,0.1,2,1,0,8,2,0,1,14,4,0,0,0,0,289.51,28,14,0,31,10,1,0
1,0,2,10,8,75,0.1,1,0,0,3,0,1,1,2.5,0,0,0,0,0,30,5,1,0,5,1,0,0
3,6,9,53,25,2499.11,0.8,2,3,1,12,3,0,1,10.15,2,0,0,1,3,246.12,22,7,2,31,8,0,0
1,3,2,31,17,901.6,0.4,2,1,0,3,1,2,1,7.11,0,0,0,0,0,126.71,16,4,0,15,5,0,0
1,3,2,12,10,119.59,0.1,1,0,1,3,1,1,1,3,0,0,0,0,0,39.86,6,1,0,6,2,0,0
2,36,4,26,17,759.1,0.4,3,2,1,6,1,1,1,7.14,0,0,1,0,1,106.27,10,2,1,16,4,0,0
3,5,13,95,33,11201.71,0.16,1,2,0,13,1,0,1,23.38,3,0,0,0,2,479.22,44,17,2,51,18,1,0
1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
9,10,25,250,67,29132.39,0.51,17,15,1,42,8,1,1,19.21,3,1,4,0,12,1516.52,113,32,3,137,43,0,0
1,4,2,18,14,342.66,0.2,1,1,0,3,1,2,1,5,0,0,0,0,0,68.53,10,2,0,8,2,0,0
1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
1,4,2,9,9,85.59,0.1,1,0,0,3,2,0,1,3,0,0,0,0,0,28.53,3,0,0,6,1,0,0
1,5,1,8,7,26.95,0.1,0,0,0,3,1,2,0,1.2,0,0,0,0,0,22.46,6,0,0,2,0,0,0
1,0,2,13,10,161.94,0.1,0,0,1,3,0,0,1,3.75,0,0,0,0,0,43.19,5,0,0,8,1,0,0
2,6,7,41,17,1602.54,0.6,2,1,1,9,1,0,1,9.56,2,0,0,0,1,167.59,17,6,1,24,6,0,0
3,3,7,38,18,1584.57,0.5,2,0,0,10,1,0,1,10,1,0,0,0,2,158.46,16,4,2,22,6,1,0
1,9,2,16,13,276.3,0.2,3,1,0,3,1,1,2,4.67,0,0,0,0,0,59.21,8,1,0,8,3,0,0
1,4,2,17,14,242.72,0.2,2,1,0,3,2,2,1,3.75,0,0,0,0,0,64.73,10,2,0,7,3,0,0
1,11,1,8,8,48,0.1,0,0,0,2,2,1,1,2,0,0,0,0,0,24,4,0,0,4,0,0,0
3,1,6,47,28,1864.5,0.8,4,2,0,10,1,2,1,8.25,1,0,1,0,3,225.95,22,5,2,25,8,0,0
2,0,7,51,26,2796.76,0.8,2,2,1,9,0,1,2,11.67,1,0,0,0,2,239.72,20,5,1,31,8,0,0
6,10,33,278,90,45610.58,0.6,12,9,3,61,7,11,1,25.27,7,1,0,0,7,1804.74,139,49,3,139,45,0,0
2,15,5,27,18,675.53,0.4,3,1,0,7,3,2,1,6,0,0,0,0,2,112.59,12,2,1,15,4,0,0
1,8,1,9,9,42.79,0.1,2,0,0,2,2,2,1,1.5,0,0,0,0,0,28.53,6,0,0,3,0,0,0
1,3,4,23,12,382.82,0.3,0,0,2,5,1,1,1,4.64,0,0,0,0,0,82.45,13,6,0,10,5,0,0
1,18,2,9,9,57.6,0.1,2,0,0,3,1,1,0,2,0,0,0,0,0,28.53,5,0,0,4,1,0,1
5,5,19,120,45,11203.38,0.22,6,6,1,21,3,1,1,17,3,1,1,1,6,659.2,51,15,3,69,23,1,0
2,0,12,103,32,5969.32,0.17,1,0,0,14,0,1,1,11.59,0,0,0,0,1,515,51,22,1,52,12,0,0
2,2,8,44,18,1467.81,0.6,0,0,3,10,2,0,1,8,1,0,0,0,1,183.48,20,7,1,24,5,0,0
1,1,3,21,14,359.8,0.3,0,0,1,4,1,0,1,4.5,0,0,0,0,0,79.95,9,3,0,12,2,0,0
1,3,3,20,15,341.85,0.3,0,0,0,4,1,0,0,4.38,1,0,0,0,0,78.14,10,3,0,10,3,0,0
1,1,10,73,31,1845.95,0.12,3,2,1,11,1,1,1,5.1,0,0,0,0,0,361.66,35,9,0,38,12,0,0
2,4,6,37,18,732.86,0.5,1,2,1,8,2,1,0,4.75,1,0,0,0,1,154.29,19,5,1,18,8,0,0
5,9,6,68,24,6110.84,0.1,0,0,0,11,2,1,2,19.6,0,0,0,0,0,311.78,28,9,0,40,10,0,0
1,0,2,23,16,292.73,0.3,2,0,1,8,0,1,1,3.18,0,0,0,0,0,92,14,5,0,9,5,0,0
1,3,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
2,3,6,43,23,1909.77,0.6,4,3,1,8,1,0,1,9.82,2,1,0,1,1,194.51,18,3,1,25,7,0,0
1,4,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
1,0,2,8,8,60,0.1,0,0,0,3,0,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
1,4,2,10,10,99.66,0.1,0,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
4,10,10,99,28,11660.24,0.16,2,1,2,14,3,0,1,24.5,0,0,0,0,3,475.93,49,21,2,50,25,0,0
2,3,6,50,22,1672.29,0.7,4,5,3,8,1,0,1,7.5,1,0,0,1,2,222.97,18,3,1,32,7,0,0
2,0,3,38,21,1289.74,0.6,3,1,2,4,0,1,1,7.73,0,0,0,1,0,166.91,17,7,0,21,8,0,0
1,7,1,11,10,62.64,0.1,0,0,0,1,1,3,0,1.71,0,0,0,0,0,36.54,8,0,0,3,0,0,0
4,1,9,56,30,2416.5,0.9,1,1,1,12,1,0,2,8.79,0,0,0,0,1,274.79,23,15,1,33,8,0,0
5,0,8,101,36,9190.6,0.17,3,2,1,11,0,1,1,17.6,5,0,0,0,0,522.16,44,20,0,57,20,1,0
1,3,2,12,10,119.59,0.1,1,0,1,3,1,1,1,3,0,0,0,0,0,39.86,6,1,0,6,2,0,0
1,3,2,14,12,245.93,0.2,0,0,0,3,1,1,1,4.9,0,0,0,0,0,50.19,7,2,0,7,1,0,0
3,4,9,56,28,2422.91,0.9,1,2,1,9,1,1,1,9,1,0,0,0,2,269.21,24,3,2,32,8,1,0
10,2,16,177,49,21201.14,0.33,7,7,1,34,2,4,1,21.33,2,0,1,2,3,993.8,88,49,2,89,57,0,0
1,16,5,32,18,907.38,0.4,3,3,0,6,1,2,1,6.8,1,0,0,0,0,133.44,17,5,0,15,5,0,0
4,4,9,82,28,3547.83,0.13,6,3,1,12,1,0,1,9,3,0,0,1,1,394.2,38,14,1,44,14,0,1
9,6,28,200,47,30531.72,0.37,5,5,1,32,3,2,1,27.48,6,1,0,0,8,1110.92,97,41,3,103,47,1,0
2,6,6,34,21,1018.22,0.5,2,1,2,8,1,1,1,6.82,0,0,1,0,1,149.34,15,5,1,19,5,0,0
1,18,1,13,10,92.54,0.1,1,0,0,1,1,4,0,2.14,0,0,0,0,0,43.19,10,0,0,3,0,0,0
6,2,18,126,41,11683.58,0.23,5,1,0,17,2,0,1,17.31,4,1,0,3,3,675.5,60,12,3,66,20,2,0
1,6,2,27,21,711.56,0.4,5,2,0,10,1,4,2,6,0,0,0,0,0,118.59,16,4,0,11,5,0,0
19,16,55,447,94,107748.18,0.98,13,18,1,85,14,1,1,36.78,14,0,2,3,14,2929.9,203,77,3,244,93,2,0
1,0,1,10,9,36.23,0.1,1,0,0,1,0,3,0,1.14,0,0,0,0,0,31.7,8,0,0,2,0,0,0
5,3,14,84,27,3494.84,0.13,2,1,2,20,3,1,1,8.75,0,0,0,0,0,399.41,35,11,0,49,13,0,0
2,1,3,23,17,459.61,0.3,0,1,0,5,1,0,1,4.89,0,0,0,0,0,94.1,11,4,0,12,4,0,0
6,7,18,115,41,7986.72,0.21,6,8,3,26,4,2,1,12.96,4,1,0,1,7,616.12,50,18,3,65,19,0,0
1,0,2,16,12,281.6,0.2,2,2,0,3,0,1,1,4.9,0,0,0,0,0,57.36,7,1,0,9,2,0,0
1,1,2,15,13,194.27,0.2,1,0,1,3,1,0,1,3.5,0,0,0,0,0,55.51,6,0,0,9,1,0,0
1,8,1,5,5,17.41,0,0,0,0,2,2,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
1,0,1,6,6,15.51,0.1,0,0,0,1,0,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
1,5,2,17,13,188.72,0.2,1,1,1,3,2,0,1,3,0,0,0,0,0,62.91,7,0,0,10,2,0,0
3,4,6,34,17,802.96,0.5,2,0,3,9,2,1,1,5.78,0,0,0,0,2,138.97,13,6,1,21,6,0,0
2,0,8,73,36,6078.2,0.13,3,1,2,10,0,3,1,16.11,1,0,0,1,2,377.4,36,17,1,37,14,0,0
1,0,3,24,16,528,0.3,3,1,0,4,0,0,1,5.5,1,1,0,2,0,96,11,3,0,13,2,0,0
1,6,4,21,10,813.87,0.2,1,0,0,5,1,0,1,11.67,1,0,0,0,0,69.76,10,4,0,11,3,0,0
3,4,6,38,20,1304.74,0.5,2,4,0,8,2,1,1,7.94,0,0,1,0,2,164.23,13,5,1,25,5,0,0
4,2,10,54,24,2847.26,0.8,0,0,3,14,2,0,1,11.5,0,0,0,0,2,247.59,23,9,1,31,8,0,0
1,3,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
1,3,2,18,12,207.42,0.2,1,1,1,3,1,1,1,3.21,0,0,0,0,0,64.53,9,1,0,9,1,0,0
1,4,1,8,8,48,0.1,1,0,0,1,1,1,2,2,0,0,0,0,0,24,4,0,0,4,0,0,0
1,4,1,7,7,29.48,0.1,0,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
1,0,2,13,11,134.92,0.1,0,0,1,3,0,0,1,3,0,0,0,0,0,44.97,5,0,0,8,1,0,0
3,6,8,51,21,2587.29,0.7,2,1,2,12,2,0,1,11.55,0,0,0,0,3,224.1,21,7,3,30,8,0,0
1,0,1,6,6,15.51,0.1,0,0,0,1,0,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
1,0,1,6,6,15.51,0.1,0,0,0,1,0,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
5,4,15,91,39,7832.97,0.16,4,2,1,20,2,1,1,16.29,2,0,1,1,4,480.97,38,8,2,53,15,1,0
3,3,4,48,31,2102.67,0.8,5,1,2,13,1,3,1,8.84,1,1,0,0,1,237.8,28,12,1,20,10,0,0
1,10,1,7,7,39.3,0.1,2,0,0,1,1,0,0,2,0,1,0,0,0,19.65,3,0,0,4,0,0,0
1,6,3,25,15,366.27,0.3,2,0,1,4,3,4,1,3.75,0,0,0,0,0,97.67,15,4,0,10,4,0,0
1,3,2,15,12,161.32,0.2,0,0,2,3,1,0,0,3,0,0,0,0,0,53.77,6,0,0,9,1,0,0
5,0,10,76,34,6379.68,0.13,2,1,0,11,0,0,1,16.5,0,0,0,0,3,386.65,33,13,3,43,10,1,1
9,0,20,121,36,12010.77,0.21,1,0,4,31,0,0,1,19.2,1,0,0,0,4,625.56,48,30,1,73,21,0,0
5,19,9,137,49,10350.47,0.26,5,6,1,19,19,2,1,13.46,1,0,0,2,3,769.22,61,26,2,76,14,0,0
1,3,2,11,10,109.62,0.1,1,0,1,3,1,0,1,3,0,0,0,0,0,36.54,4,0,0,7,1,0,0
2,1,3,30,19,483.2,0.4,3,3,1,6,1,1,1,3.79,0,0,1,0,2,127.44,13,1,1,17,2,0,0
1,0,3,15,12,225.85,0.2,0,0,1,4,0,0,1,4.2,0,0,0,0,0,53.77,6,2,0,9,1,0,0
5,9,22,127,35,10366.6,0.22,2,1,1,18,6,0,1,15.91,3,0,0,0,4,651.42,61,12,2,66,21,3,0
2,3,4,31,18,904.87,0.4,2,1,1,6,1,1,1,7,0,0,0,0,1,129.27,14,3,1,17,3,0,0
1,0,3,22,14,376.93,0.3,2,1,0,4,0,2,1,4.5,0,0,0,0,0,83.76,12,4,0,10,3,0,0
4,4,18,127,33,6662.64,0.21,2,2,2,22,2,1,0,10.4,1,0,0,0,3,640.64,65,25,2,62,30,0,1
1,0,3,48,26,1353.73,0.8,5,1,1,9,0,3,1,6,1,0,0,0,0,225.62,27,7,0,21,10,0,0
2,1,6,43,23,1500.53,0.6,2,0,0,7,1,4,1,7.71,0,0,0,0,0,194.51,24,12,0,19,6,0,0
4,9,10,68,29,4470.64,0.11,5,4,0,15,1,2,3,13.53,1,0,2,0,4,330.34,29,10,1,39,8,0,0
2,0,9,61,28,4105.48,0.1,1,2,0,8,0,0,1,14,1,0,0,0,1,293.25,28,7,1,33,12,1,0
12,14,52,424,58,53771.28,0.83,4,17,4,64,14,4,1,21.65,1,0,0,3,19,2483.78,185,80,4,239,54,0,0
5,0,6,84,30,7831.4,0.14,3,6,1,10,0,1,2,19,1,0,0,1,1,412.18,38,11,1,46,18,0,0
3,4,6,40,19,1869.9,0.6,0,0,0,8,1,1,1,11,0,0,0,0,2,169.92,16,6,1,24,6,0,0
1,3,2,11,11,133.19,0.1,1,0,0,3,1,0,1,3.5,0,0,0,0,0,38.5,4,1,0,7,1,0,0
1,3,2,10,9,95.1,0.1,2,1,0,3,1,0,1,3,0,0,0,0,0,31.7,3,0,0,7,1,0,0
4,5,12,65,28,4374.69,0.1,2,1,1,13,2,1,1,14,1,0,0,1,4,312.48,28,7,3,37,13,1,0
4,0,10,123,50,6795.8,0.23,11,8,2,14,0,5,1,9.79,4,0,1,2,2,694.19,62,15,1,61,19,0,0
1,6,2,11,10,170.53,0.1,0,0,0,3,1,0,2,4.67,0,0,0,0,0,36.54,4,1,0,7,1,0,0
1,4,4,40,22,702.36,0.6,3,3,2,7,2,2,1,3.94,0,0,0,0,0,178.38,21,5,0,19,6,0,0
1,3,1,10,10,83.5,0.1,2,0,0,1,1,1,2,2.5,0,1,0,0,0,33.22,5,0,0,5,0,0,0
6,3,22,119,37,13436.87,0.21,2,2,0,25,1,1,2,21.67,4,0,0,0,4,619.92,51,19,2,68,18,1,0
3,1,11,103,40,7526.64,0.18,2,4,1,16,1,1,1,13.73,3,0,0,0,0,548.16,51,18,0,52,19,0,1
1,7,1,6,6,15.51,0.1,1,0,0,1,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
4,2,10,64,33,2490.49,0.11,1,2,2,13,2,0,1,7.71,0,0,0,0,1,322.84,27,16,1,37,9,0,0
1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
1,3,2,12,10,119.59,0.1,1,0,1,3,1,1,1,3,0,0,0,0,0,39.86,6,1,0,6,2,0,0
1,4,6,46,23,2000.81,0.7,3,1,1,7,1,2,2,9.62,2,0,0,0,0,208.8,25,8,0,21,11,0,0
1,3,2,11,11,114.16,0.1,0,0,0,3,1,0,0,3,0,0,0,0,0,38.5,5,1,0,6,1,0,0
1,0,2,8,8,60,0.1,1,0,0,3,0,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
3,4,11,85,38,3452.94,0.15,2,7,4,14,4,0,1,7.74,0,1,0,0,3,446.7,38,10,1,47,13,0,0
1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
1,0,4,61,24,1727.45,0.9,4,3,1,8,0,2,1,6.18,0,0,0,0,0,279.68,30,7,0,31,13,0,0
2,0,5,30,15,1142.77,0.4,2,0,0,7,0,0,1,9.75,1,0,0,1,1,117.21,13,6,1,17,5,1,0
14,14,32,216,56,30662.83,0.42,2,3,2,50,14,0,1,24.44,1,0,0,0,3,1254.39,88,33,2,128,36,1,0
1,0,1,18,17,158.47,0.2,3,0,0,1,0,6,2,2.15,0,0,0,0,0,73.57,14,0,0,4,0,0,0
2,3,6,50,22,1672.29,0.7,4,5,3,8,1,0,1,7.5,1,0,0,1,2,222.97,18,3,1,32,7,0,0
4,5,20,134,42,8959.87,0.24,1,1,5,24,5,0,1,12.4,5,0,0,0,3,722.57,62,25,2,72,24,0,0
1,1,2,14,13,248.67,0.2,0,0,0,3,1,0,1,4.8,0,0,0,0,0,51.81,6,3,0,8,1,0,0
3,1,14,103,36,6390.3,0.18,6,3,0,16,1,2,1,12,0,0,0,0,2,532.5,48,17,1,55,14,0,0
1,6,2,10,10,99.66,0.1,0,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
1,22,1,5,5,17.41,0,0,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
1,7,1,7,7,29.48,0.1,1,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
1,0,2,8,8,60,0.1,0,0,0,3,0,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
8,0,17,90,30,2744.35,0.15,0,0,8,28,0,1,1,6.21,0,0,0,0,0,441.62,29,9,0,61,9,0,0
1,7,2,10,10,99.66,0.1,0,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
2,0,4,23,14,467.4,0.3,1,0,2,6,0,0,1,5.33,0,0,0,0,1,87.57,8,2,1,15,2,0,0
1,0,2,10,10,99.66,0.1,1,0,0,3,0,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
4,13,16,102,45,7142.15,0.19,5,5,2,23,1,1,1,12.75,3,0,2,0,3,560.17,42,14,1,60,15,0,0
1,5,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
3,1,5,88,28,5009.77,0.14,3,2,1,23,1,6,1,11.84,0,0,0,1,2,423.5,50,17,2,38,23,0,0
1,0,4,57,22,2727.63,0.8,1,2,0,5,0,3,1,10.73,2,0,0,0,0,254.19,31,11,0,26,11,0,0
7,5,17,125,33,23533,0.21,0,0,0,23,1,1,2,37.32,4,0,0,0,5,630.55,55,24,2,70,22,1,0
1,6,6,38,19,819.52,0.5,3,0,3,7,1,1,1,5.8,2,0,0,0,0,161.42,22,9,0,16,9,0,0
2,3,6,74,33,4124.8,0.12,2,6,1,9,1,2,1,11.5,1,0,0,0,1,373.29,34,11,1,40,11,0,0
3,3,5,47,23,1948.9,0.7,2,1,2,10,1,1,1,9.17,1,0,0,1,1,212.61,20,6,1,27,8,0,0
13,2,43,307,59,95610.25,0.6,4,5,0,52,2,4,1,52.94,7,0,0,0,9,1805.97,144,52,6,163,58,4,0
1,3,4,32,17,570.76,0.4,1,1,1,5,1,1,1,4.36,1,0,0,1,0,130.8,16,2,0,16,2,0,0
1,4,1,9,8,48.6,0.1,0,0,0,2,2,2,1,1.8,0,0,0,0,0,27,6,0,0,3,0,0,0
1,0,2,9,9,85.59,0.1,0,0,0,3,0,0,1,3,0,0,0,0,0,28.53,3,0,0,6,1,0,0
2,4,5,31,17,552.92,0.4,1,2,1,7,2,1,0,4.36,1,0,0,0,1,126.71,16,4,1,15,6,0,0
5,3,28,194,50,22523.82,0.36,3,11,3,33,3,3,1,20.57,8,0,0,2,7,1094.91,96,39,4,98,32,1,0
5,4,14,70,25,2651.35,0.11,3,0,5,19,2,3,1,8.16,0,0,0,2,6,325.7,29,14,2,41,14,0,0
1,0,5,33,16,673.2,0.4,2,0,0,6,0,2,1,5.1,0,0,0,0,0,132,17,6,0,16,4,0,0
1,3,2,10,10,116.27,0.1,1,0,0,3,1,0,3,3.5,0,0,0,0,0,33.22,3,1,0,7,1,0,0
3,0,6,50,21,2294.99,0.7,1,4,0,8,0,1,1,10.45,0,0,0,0,2,219.62,19,8,1,31,5,0,0
1,3,3,19,15,272.18,0.2,2,0,0,4,1,2,1,3.67,0,0,0,0,0,74.23,11,3,0,8,3,0,0
3,4,8,51,20,2828.7,0.7,1,1,2,12,2,0,1,12.83,0,0,0,0,3,220.42,21,7,3,30,8,0,0
1,0,1,8,8,48,0.1,2,0,0,1,0,1,2,2,0,0,0,0,0,24,4,0,0,4,0,0,0
3,7,6,42,20,1724.45,0.6,2,0,1,9,1,1,1,9.5,1,0,0,1,1,181.52,19,5,1,23,7,0,0
1,0,3,40,23,1061.53,0.6,4,1,1,9,0,2,1,5.87,1,0,0,0,0,180.94,22,6,0,18,8,0,0
1,1,2,8,8,60,0.1,1,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
1,7,2,18,13,228.96,0.2,1,0,1,3,1,2,1,3.44,0,0,0,0,0,66.61,11,2,0,7,2,0,0
2,3,2,30,19,688.16,0.4,0,1,2,6,1,0,0,5.4,0,0,0,0,0,127.44,12,1,0,18,3,0,0
1,4,1,7,7,29.48,0.1,0,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
2,17,7,43,23,1645.88,0.6,3,1,2,9,1,1,1,8.46,1,0,1,0,1,194.51,22,10,1,21,10,0,0
1,3,2,18,13,319.72,0.2,3,1,1,3,1,0,1,4.8,0,1,0,1,0,66.61,6,1,0,12,2,0,0
1,4,1,7,7,29.48,0.1,0,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
3,0,5,62,28,4619.87,0.1,2,1,0,7,0,1,1,15.5,1,0,0,0,0,298.6,31,11,0,31,11,0,0
4,0,12,125,49,9868.28,0.23,3,2,2,22,0,0,1,14.6,3,0,0,0,3,701.84,58,26,3,67,23,0,0
4,2,7,53,28,1750,0.8,3,2,0,11,2,5,1,6.87,1,0,0,0,3,254.79,29,9,3,24,7,0,0
2,4,7,68,28,3178.2,0.11,1,4,1,11,4,2,1,9.72,0,0,0,0,1,326.9,35,11,1,33,14,0,0
3,2,8,46,19,1082.87,0.7,1,3,0,11,2,1,1,5.54,0,0,0,0,2,195.4,19,4,1,27,7,0,0
9,8,12,156,40,14305.34,0.28,1,8,1,21,8,0,1,17.23,0,0,0,0,5,830.22,64,28,2,92,25,0,0
1,4,2,17,14,242.72,0.2,2,1,0,3,2,2,1,3.75,0,0,0,0,0,64.73,10,2,0,7,3,0,0
2,6,6,34,21,1018.22,0.5,2,1,2,8,1,1,1,6.82,0,0,1,0,1,149.34,15,5,1,19,5,0,0
2,3,8,69,30,2321.66,0.11,4,6,5,10,1,1,0,6.86,1,0,0,1,1,338.58,32,10,1,37,10,0,0
8,9,16,125,39,12868.81,0.22,3,4,1,16,3,2,1,19.48,2,0,0,0,2,660.68,56,27,1,69,27,1,0
2,0,2,24,17,630.64,0.3,1,1,1,4,0,0,1,6.43,0,0,1,0,0,98.1,9,1,0,15,2,0,0
1,13,1,5,5,17.41,0,1,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
1,0,2,11,11,114.16,0.1,0,0,0,3,0,0,1,3,0,0,0,0,0,38.5,5,1,0,6,1,0,0
