@relation 2.a.ROS

@attribute COMP numeric
@attribute NOCL numeric
@attribute NOS numeric
@attribute HLTH numeric
@attribute HVOC numeric
@attribute HEFF numeric
@attribute HBUG numeric
@attribute CREF numeric
@attribute XMET numeric
@attribute LMET numeric
@attribute NLOC numeric
@attribute NOC numeric
@attribute NOA numeric
@attribute MOD numeric
@attribute HDIF numeric
@attribute VDEC numeric
@attribute EXCT numeric
@attribute EXCR numeric
@attribute CAST numeric
@attribute TDN numeric
@attribute HVOL numeric
@attribute NAND numeric
@attribute VREF numeric
@attribute MDN numeric
@attribute NOPR numeric
@attribute NEXP numeric
@attribute LOOP numeric
@attribute defective {0,1}

@data
1,1,2,18,15,246.13,0.2,2,2,0,3,1,0,1,3.5,0,0,1,0,0,70.32,8,0,0,10,5,0,0
1,4,1,7,7,29.48,0.1,1,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
1,9,2,16,14,284.28,0.2,0,0,0,3,1,1,2,4.67,0,0,0,0,0,60.92,7,2,0,9,2,0,0
1,18,2,9,9,57.6,0.1,2,0,0,3,1,1,0,2,0,0,0,0,0,28.53,5,0,0,4,1,0,1
2,3,5,39,18,1301.2,0.5,1,1,2,7,1,0,1,8,1,0,0,1,1,162.63,16,2,1,23,4,0,1
6,5,16,114,42,8889.86,0.2,7,8,1,23,3,2,1,14.46,3,1,2,2,7,614.72,47,19,4,67,16,0,0
41,38,104,1314,173,605615.98,3.26,24,48,1,157,28,4,2,61.99,22,0,3,2,43,9769.1,591,212,6,723,271,1,1
4,1,10,58,33,2586.98,0.1,1,1,1,13,1,0,2,8.84,0,0,0,0,2,292.57,24,13,1,34,9,0,0
1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
21,43,148,1386,126,675902.93,3.22,7,11,1,164,27,1,1,69.89,34,0,0,55,22,9670.51,626,263,6,760,238,4,1
4,1,11,101,37,10733.56,0.18,2,2,1,15,1,2,1,20.4,3,0,0,0,1,526.15,48,22,1,53,19,1,0
7,5,16,201,70,20256.69,0.41,9,16,3,27,3,2,1,16.44,7,1,0,1,2,1231.99,95,26,2,106,30,0,1
3,5,7,79,30,2990.4,0.13,6,7,0,9,3,2,1,7.71,1,0,0,0,2,387.64,36,6,1,43,7,0,1
10,36,27,169,45,18877.36,0.31,6,12,0,37,29,1,2,20.34,5,0,1,0,10,928.12,67,29,2,102,29,0,1
3,4,4,32,16,1386.67,0.4,2,1,0,7,1,0,1,10.83,0,0,0,1,0,128,13,8,0,19,7,0,1
3,6,8,54,22,2307.76,0.8,2,0,3,12,2,0,1,9.58,0,0,0,0,3,240.81,23,7,3,31,8,0,0
1,0,2,10,8,75,0.1,1,0,0,3,0,1,1,2.5,0,0,0,0,0,30,5,1,0,5,1,0,0
1,0,2,13,10,161.94,0.1,0,0,1,3,0,0,1,3.75,0,0,0,0,0,43.19,5,0,0,8,1,0,0
8,11,21,136,49,12981.21,0.25,6,4,1,23,2,3,1,17,6,0,1,1,4,763.6,64,18,2,72,21,2,1
1,3,2,8,8,60,0.1,1,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
7,2,39,281,64,33289.9,0.56,7,11,11,42,2,2,1,19.74,5,0,0,1,8,1686,129,25,4,152,36,1,0
3,9,7,57,27,2422.32,0.9,2,0,1,10,4,2,2,8.94,1,0,0,0,2,271.3,26,7,2,31,8,0,0
1,5,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
1,0,4,38,22,988.51,0.6,4,0,2,9,0,4,1,5.83,2,0,0,0,0,169.46,25,7,0,13,9,0,1
3,1,8,47,29,1762.38,0.8,1,1,1,10,1,0,2,7.72,0,0,0,0,1,228.33,19,11,1,28,6,0,0
2,98,6,60,32,3616.67,0.1,6,3,0,12,2,5,2,12.6,2,1,1,0,1,300,31,8,1,29,9,0,1
2,11,5,24,18,562.94,0.3,2,0,0,7,1,1,2,5.62,0,0,0,0,2,100.8,9,4,1,15,3,0,0
5,0,16,114,41,9967.62,0.2,1,3,3,17,0,0,1,16.32,2,0,0,0,4,610.76,51,13,3,63,15,1,1
3,19,15,125,49,12584.69,0.23,5,9,1,22,1,0,1,17.93,5,0,2,0,3,701.84,52,15,1,73,18,0,0
1,10,2,21,16,210,0.3,2,0,0,3,1,1,0,2.5,0,0,0,0,0,84,11,0,0,10,1,0,1
1,0,2,31,21,765.91,0.5,2,3,0,3,0,1,1,5.62,0,0,0,0,0,136.16,15,3,0,16,3,0,0
2,4,5,32,17,1121.13,0.4,0,0,0,7,1,0,1,8.57,0,0,0,0,2,130.8,12,4,1,20,4,0,1
1,1,172,1083,195,82979,2.75,2,0,0,173,1,0,1,10.7,0,0,0,0,0,8238.74,541,196,0,542,171,0,1
2,1,11,76,29,4286.9,0.12,4,2,2,13,1,5,1,11.61,1,1,0,0,1,369.21,38,12,1,38,8,0,0
6,3,18,204,45,44113.31,0.37,0,0,0,27,3,0,1,39.38,10,0,0,0,2,1120.34,90,45,1,114,47,2,1
1,1,4,28,17,661.26,0.4,0,0,1,5,1,0,1,5.78,0,0,0,0,0,114.45,13,7,0,15,4,0,0
4,4,8,92,30,5417.21,0.15,2,10,0,13,2,1,1,12,0,0,1,0,5,451.43,36,12,2,56,9,0,1
6,7,18,133,35,21669.71,0.23,3,1,0,19,5,0,1,31.76,3,0,0,0,4,682.19,60,21,2,73,24,1,0
12,12,41,346,58,111596.61,0.68,5,1,0,41,10,0,1,55.6,5,0,0,4,11,2026.86,156,60,3,190,57,5,1
1,6,2,14,10,139.52,0.2,0,0,1,3,1,2,1,3,0,0,0,0,0,46.51,9,2,0,5,2,0,0
16,35,49,432,113,74165.35,0.98,15,24,5,77,19,4,1,25.17,10,0,2,2,18,2946.32,197,71,7,235,74,1,1
4,5,13,113,42,7648.17,0.2,5,8,0,17,5,1,1,12.55,2,0,0,0,2,609.33,56,24,2,57,25,0,1
2,17,12,98,38,10200.22,0.17,2,2,1,19,4,4,2,19.83,1,0,1,0,1,514.3,49,22,1,49,27,0,1
1,10,2,21,16,210,0.3,2,0,0,3,1,1,0,2.5,0,0,0,0,0,84,11,0,0,10,1,0,1
1,0,4,32,19,753.3,0.5,2,0,0,5,0,3,1,5.54,0,0,0,0,0,135.93,19,7,0,13,5,0,0
1,4,2,12,10,119.59,0.1,1,0,1,3,1,1,1,3,0,0,0,0,0,39.86,6,1,0,6,2,0,0
2,3,5,80,35,6291.92,0.14,6,3,1,7,1,6,1,15.33,0,1,0,0,2,410.34,46,19,1,34,19,0,0
1,0,5,39,19,966.4,0.6,2,2,0,6,0,3,1,5.83,0,0,0,0,0,165.67,20,7,0,19,4,0,1
1,5,1,5,5,17.41,0,0,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
1,0,4,61,24,1727.45,0.9,4,3,1,8,0,2,1,6.18,0,0,0,0,0,279.68,30,7,0,31,13,0,0
8,11,14,123,50,11338.51,0.23,7,10,0,23,11,2,2,16.33,1,0,1,0,5,694.19,49,14,3,74,22,0,1
2,4,5,24,16,678.86,0.3,0,0,0,7,1,2,1,7.7,0,0,0,0,2,96,11,5,1,13,3,0,0
2,3,5,31,17,552.92,0.4,1,2,1,7,1,1,0,4.36,1,0,0,0,1,126.71,16,4,1,15,6,0,0
1,16,2,9,9,57.6,0.1,2,0,0,3,1,1,0,2,0,0,0,0,0,28.53,5,0,0,4,1,0,1
3,6,19,176,43,17174.49,0.32,1,1,2,24,6,1,1,17.98,4,0,0,0,4,955.2,83,21,2,93,16,0,1
4,1,10,58,33,2586.98,0.1,1,1,1,13,1,0,2,8.84,0,0,0,0,2,292.57,24,13,1,34,9,0,0
4,2,10,65,29,3231.99,0.11,1,1,1,11,2,0,1,10.24,1,0,0,0,3,315.77,29,6,3,36,9,1,0
18,18,47,408,104,85794.52,0.91,18,24,4,71,16,3,1,31.38,11,0,4,1,19,2733.78,179,46,5,229,70,1,0
3,6,8,51,20,2828.7,0.7,1,1,2,12,2,0,1,12.83,0,0,0,0,3,220.42,21,7,3,30,8,0,0
1,9,1,6,6,15.51,0.1,2,0,0,1,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
2,16,13,132,54,7704.97,0.25,9,12,0,20,1,6,2,10.14,5,0,0,0,0,759.65,71,23,0,61,20,0,1
1,7,1,5,5,17.41,0,0,0,0,1,1,0,0,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
4,4,11,85,27,5173.32,0.13,2,2,2,14,2,0,1,12.8,2,0,0,2,4,404.17,32,8,2,53,10,0,1
1,7,1,11,10,62.64,0.1,0,0,0,1,1,3,0,1.71,0,0,0,0,0,36.54,8,0,0,3,0,0,0
1,4,1,7,7,29.48,0.1,0,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
2,5,5,45,24,2372.72,0.7,2,1,0,7,3,1,1,11.5,1,0,0,0,1,206.32,23,11,1,22,10,0,1
12,46,37,285,59,89822.61,0.56,7,6,0,61,18,3,2,53.58,9,1,0,0,11,1676.55,136,60,3,149,67,1,1
14,4,40,289,60,49383.71,0.57,5,10,2,49,4,1,1,28.93,6,0,0,1,10,1707.9,135,58,3,154,63,2,1
6,3,18,172,42,34780.45,0.31,0,0,0,25,3,0,1,37.5,9,0,0,0,2,927.48,75,37,1,97,39,2,0
1,0,1,11,10,62.64,0.1,0,0,0,1,0,3,0,1.71,0,0,0,0,0,36.54,8,0,0,3,0,0,0
1,17,1,7,7,49.13,0.1,0,0,0,1,1,0,2,2.5,0,0,0,0,0,19.65,2,0,0,5,0,0,1
2,5,8,65,30,2954.46,0.11,4,5,0,10,2,1,2,9.26,4,0,0,0,1,318.95,32,9,1,33,13,0,1
1,0,1,6,6,15.51,0.1,0,0,0,1,0,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
1,4,1,8,8,48,0.1,0,0,0,2,2,1,1,2,0,0,0,0,0,24,4,0,0,4,0,0,0
37,39,90,686,79,239510.71,1.44,8,14,1,128,37,3,2,55.39,5,0,0,7,36,4324.39,287,144,4,399,140,2,1
2,5,5,36,23,1421.22,0.5,4,1,1,9,3,1,2,8.73,1,1,1,0,2,162.85,16,4,1,20,5,0,0
2,0,5,56,25,3480.75,0.9,1,1,0,10,0,1,1,13.38,1,0,0,0,1,260.6,29,11,1,27,10,0,0
3,10,12,137,53,7808.97,0.26,12,16,0,28,5,3,1,9.95,4,0,0,1,3,784.73,68,19,2,69,32,0,1
1,3,2,13,10,161.94,0.1,0,0,1,3,1,0,1,3.75,0,0,0,0,0,43.19,5,0,0,8,1,0,1
4,8,14,97,36,8424.91,0.17,3,1,3,16,2,0,1,16.8,4,0,1,1,4,501.48,42,10,3,55,14,1,1
6,7,19,135,47,12110.39,0.25,2,1,4,26,5,0,1,16.15,3,0,1,0,2,749.87,57,20,1,78,19,0,1
1,3,6,50,22,1300.67,0.7,4,5,2,8,1,1,0,5.83,1,0,0,1,0,222.97,25,7,0,25,9,0,0
23,24,66,616,107,155777.32,1.38,10,23,3,94,23,4,1,37.51,7,0,0,7,28,4152.74,274,138,4,342,113,0,0
1,3,2,8,8,60,0.1,1,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
11,3,32,195,51,20984.73,0.37,3,10,1,48,3,3,1,18.97,2,0,0,0,15,1106.12,83,42,6,112,26,0,1
4,3,14,99,37,7736.4,0.17,2,0,1,15,1,0,1,15,2,0,0,0,3,515.74,44,13,1,55,15,1,1
2,4,6,53,22,1969.58,0.8,3,2,2,10,2,0,1,8.33,1,0,0,2,0,236.35,20,7,0,33,11,0,0
1,30,2,11,11,133.19,0.1,0,0,0,3,1,0,1,3.5,0,0,0,0,0,38.5,4,1,0,7,1,0,0
1,9,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
2,3,6,39,21,1827.2,0.6,3,2,1,8,1,0,1,10.67,2,1,0,1,1,171.3,16,3,1,23,6,0,0
3,10,12,137,53,7808.97,0.26,12,16,0,28,5,3,1,9.95,4,0,0,1,3,784.73,68,19,2,69,32,0,1
1,4,1,7,7,29.48,0.1,1,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
11,24,30,379,76,80919.81,0.79,12,14,1,41,9,1,2,34.17,8,0,0,0,10,2367.96,179,52,2,200,91,2,1
1,6,4,21,10,813.87,0.2,1,0,0,5,1,0,1,11.67,1,0,0,0,0,69.76,10,4,0,11,3,0,0
10,7,36,403,74,90828.2,0.83,10,14,1,61,7,1,1,36.3,11,0,1,2,9,2502.41,196,58,4,207,81,2,1
16,12,37,299,52,70431.51,0.57,2,10,0,47,8,2,1,41.32,9,0,0,0,8,1704.43,122,45,4,177,38,3,0
4,2,10,79,33,5977.61,0.13,1,1,1,14,2,0,1,15,1,0,0,0,4,398.51,36,19,3,43,19,0,0
6,16,31,220,80,26484.59,0.46,7,11,5,45,9,3,1,19.4,8,0,0,1,6,1390.82,107,39,4,113,41,1,1
2,12,4,35,19,1656.69,0.5,2,2,0,7,1,1,2,11.14,0,0,1,0,1,148.68,13,5,1,22,6,0,0
3,3,11,85,31,6415.68,0.14,1,3,1,12,1,0,1,15.24,2,0,0,0,2,421.11,37,11,2,48,12,1,0
5,4,14,66,24,2451.12,0.1,1,0,5,19,2,3,1,8.1,0,0,0,0,6,302.61,27,12,2,39,14,0,1
3,6,9,51,25,3078.88,0.8,1,1,0,11,1,2,1,13,1,0,0,0,2,236.84,24,5,2,27,8,1,0
6,13,21,130,43,14983,0.24,0,0,4,27,7,0,1,21.24,5,0,0,0,5,705.41,59,21,2,71,21,1,0
2,14,17,135,53,7539.38,0.26,11,15,2,26,6,1,1,9.75,2,1,1,0,2,773.27,60,18,1,75,10,0,1
8,3,20,202,83,18732.85,0.43,18,17,0,31,3,4,0,14.55,7,0,2,1,6,1287.76,98,24,4,104,34,1,1
1,3,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
149,58,363,2909,216,2858271.91,7.52,6,9,15,558,52,0,1,126.7,37,1,2,3,123,22558.97,1187,459,9,1722,527,12,1
11,5,36,354,83,68368.85,0.75,17,13,0,51,5,3,2,30.3,8,0,1,3,11,2256.76,168,47,3,186,56,1,1
2,3,5,45,22,1806.7,0.7,1,2,2,7,1,0,1,9,1,0,0,1,1,200.67,18,3,1,27,4,0,1
1,0,1,8,8,48,0.1,1,0,0,1,0,1,2,2,0,0,0,0,0,24,4,0,0,4,0,0,1
1,3,4,31,21,868.3,0.5,5,2,1,5,1,2,1,6.38,1,1,0,0,0,136.16,17,4,0,14,6,0,0
1,0,3,20,11,456.64,0.2,2,0,0,4,0,2,1,6.6,0,0,0,0,0,69.19,11,4,0,9,2,0,0
4,0,11,137,39,10098.61,0.24,4,3,4,24,0,2,1,13.95,5,0,0,1,3,724.1,71,19,2,66,26,0,0
3,4,15,169,53,12036.55,0.32,11,18,1,27,1,0,1,12.43,1,0,0,0,1,968.2,63,21,1,106,31,0,1
20,18,63,491,77,171768.56,1.3,3,5,2,75,15,0,1,55.82,13,0,0,1,20,3076.99,219,85,7,272,72,3,1
10,15,33,225,70,25375.23,0.46,16,15,2,47,4,1,1,18.4,6,1,4,3,16,1379.9,92,27,4,133,38,0,1
3,6,18,167,55,17709.7,0.32,2,2,0,28,5,0,1,18.34,4,0,0,0,3,965.49,82,34,1,85,30,0,0
1,3,2,16,11,290.59,0.2,1,1,1,3,1,0,1,5.25,0,0,0,0,0,55.35,6,0,0,10,2,0,0
1,8,2,9,7,47.37,0.1,1,0,0,3,1,1,0,1.88,0,0,0,0,0,25.27,5,1,0,4,1,0,0
27,10,72,543,78,221341.36,1.14,5,8,2,100,10,2,1,64.85,15,0,0,0,16,3412.97,245,100,6,298,117,5,1
1,0,4,27,15,562.59,0.4,1,0,0,5,0,3,1,5.33,0,0,0,0,0,105.49,16,6,0,11,4,0,0
1,103,105,684,221,32227.9,1.78,1,1,1,210,103,1,2,6.5,0,0,0,0,0,5326.93,231,103,0,453,213,0,0
1,0,2,15,12,263.49,0.2,0,0,0,3,0,1,2,4.9,0,0,0,0,0,53.77,7,2,0,8,3,0,0
3,4,9,52,25,2340.5,0.8,3,3,0,13,2,0,1,9.69,1,0,0,1,3,241.48,21,7,2,31,7,1,0
1,4,1,7,7,29.48,0.1,0,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
5,0,21,212,56,25361.88,0.41,10,9,0,29,0,1,1,20.6,7,1,0,2,4,1231.16,103,32,2,109,33,0,0
1,5,1,5,5,17.41,0,0,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
1,3,4,26,18,352.36,0.4,2,1,2,5,1,1,1,3.25,0,0,0,0,0,108.42,13,4,0,13,3,0,0
2,3,5,39,18,1301.2,0.5,1,1,2,7,1,0,1,8,1,0,0,1,1,162.63,16,2,1,23,4,0,1
1,4,2,11,11,114.16,0.1,0,0,0,3,2,0,0,3,0,0,0,0,0,38.5,5,1,0,6,1,0,0
1,3,2,15,14,228.44,0.2,1,0,1,3,1,0,1,4,0,1,0,0,0,57.11,6,1,0,9,1,0,0
2,1,6,48,21,1686.65,0.7,2,0,0,8,1,4,1,8,0,0,0,0,0,210.83,26,11,0,22,6,0,1
2,3,7,45,25,1532.47,0.7,1,2,2,9,1,1,1,7.33,0,0,0,1,1,208.97,22,8,1,23,10,0,0
4,8,27,209,62,17002.94,0.41,9,13,5,31,6,5,1,13.66,7,0,0,4,4,1244.43,103,31,1,106,31,0,1
1,5,2,10,10,99.66,0.1,0,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,1
1,0,1,8,8,48,0.1,2,0,0,1,0,1,2,2,0,0,0,0,0,24,4,0,0,4,0,0,0
9,5,10,146,50,19989.18,0.27,4,2,3,21,5,1,0,24.26,2,1,0,0,0,824,67,29,0,79,26,0,0
2,11,10,90,42,4629.1,0.16,1,1,0,27,2,1,2,9.54,1,0,1,0,1,485.31,31,20,1,59,23,0,1
4,4,13,89,30,5056.68,0.15,3,7,2,16,4,1,1,11.58,3,0,0,0,2,436.71,40,12,2,49,16,0,0
4,5,6,87,36,5592.96,0.15,6,4,1,9,3,4,1,12.43,3,0,0,0,1,449.78,44,16,1,43,16,1,0
1,3,3,21,14,479.73,0.3,3,1,1,4,1,0,1,6,1,1,0,1,0,79.95,9,1,0,12,2,0,0
81,50,187,1659,102,1621533.7,3.69,4,4,9,309,47,0,2,146.49,22,0,2,3,90,11069.55,671,239,9,988,250,7,1
5,0,11,59,24,1932.23,0.9,0,0,5,18,0,1,2,7.14,0,0,0,0,0,270.51,20,2,0,39,6,0,0
4,9,15,183,68,16242.2,0.37,13,13,1,20,5,0,1,14.58,7,1,3,1,4,1114.1,81,23,2,102,35,0,1
1,0,2,11,10,109.62,0.1,0,1,0,3,0,0,1,3,0,0,0,0,0,36.54,4,1,0,7,1,0,0
3,1,10,61,26,3317.84,0.1,2,2,1,13,1,2,1,11.57,1,0,0,0,4,286.73,27,12,2,34,9,0,0
35,17,75,667,115,160378.71,1.52,16,33,2,112,17,2,1,35.12,18,0,1,8,12,4565.94,281,108,4,386,95,1,1
1,0,1,8,7,26.95,0.1,0,0,0,1,0,2,0,1.2,0,0,0,0,0,22.46,6,0,0,2,0,0,0
7,7,17,114,47,9023.43,0.21,4,5,0,28,7,0,1,14.25,1,0,1,0,5,633.22,42,12,2,72,17,1,1
16,24,38,380,83,85239.68,0.81,5,6,2,57,19,3,0,35.19,9,0,0,2,13,2422.51,173,79,4,207,56,1,1
1,5,1,7,7,49.13,0.1,0,0,0,1,1,0,2,2.5,0,0,0,0,0,19.65,2,0,0,5,0,0,0
1,0,3,22,14,376.93,0.3,1,0,0,3,0,3,1,4.5,0,0,0,0,0,83.76,12,3,0,10,4,0,0
1,13,2,10,10,83.5,0.1,1,0,0,3,1,1,1,2.5,0,0,0,0,0,33.22,5,0,0,5,1,0,0
2,4,4,41,24,1240.69,0.6,5,3,0,6,2,3,1,6.6,1,1,0,1,1,187.98,22,6,1,19,5,0,0
9,4,13,140,44,12127.22,0.25,4,1,1,18,4,2,1,15.87,4,0,0,1,1,764.32,68,31,1,72,27,0,1
2,16,13,132,54,7704.97,0.25,9,12,0,20,1,6,2,10.14,5,0,0,0,0,759.65,71,23,0,61,20,0,1
7,0,9,105,39,7769.54,0.18,4,1,0,11,0,2,1,14,3,0,0,1,1,554.97,50,20,1,55,18,0,1
2,14,9,45,23,1679.37,0.7,2,0,3,14,7,2,0,8.25,0,0,0,0,5,203.56,18,4,2,27,4,0,0
1,3,4,61,25,2738.33,0.9,2,1,0,10,3,0,1,9.67,1,0,0,2,0,283.28,29,11,0,32,11,0,1
1,4,2,11,11,114.16,0.1,2,0,0,3,2,1,1,3,0,0,0,0,0,38.5,5,0,0,6,1,0,0
1,0,2,14,12,161.32,0.2,3,0,0,6,0,3,1,3.21,0,0,0,0,0,50.19,9,1,0,5,1,0,0
1,4,1,9,8,48.6,0.1,0,0,0,2,2,2,1,1.8,0,0,0,0,0,27,6,0,0,3,0,0,1
37,39,90,686,79,239510.71,1.44,8,14,1,128,37,3,2,55.39,5,0,0,7,36,4324.39,287,144,4,399,140,2,1
5,3,11,99,31,5138.21,0.16,3,1,1,20,1,2,1,10.48,0,0,0,1,0,490.47,44,18,0,55,16,0,1
1,4,1,6,5,20.9,0,0,0,0,1,1,0,0,1.5,0,0,0,0,0,13.93,2,0,0,4,0,0,0
10,7,30,260,55,42778.94,0.5,3,2,9,38,5,1,1,28.46,4,1,1,0,5,1503.15,117,37,3,143,35,0,1
3,0,7,64,28,2307.53,0.1,3,5,0,11,0,1,1,7.5,0,0,0,1,1,307.67,27,13,1,37,10,0,1
2,4,20,156,53,9361.6,0.3,8,12,4,29,2,6,1,10.48,4,0,0,2,2,893.56,80,24,1,76,22,0,1
2,2,15,129,42,10608.4,0.23,4,2,1,22,2,0,1,15.25,2,0,0,1,2,695.61,61,25,1,68,21,0,1
1,3,6,56,24,1427.27,0.9,5,5,4,7,1,1,0,5.56,1,0,0,2,0,256.76,27,9,0,29,9,0,0
5,0,14,97,40,5837.34,0.17,2,4,3,20,0,0,0,11.31,2,0,1,0,3,516.23,42,18,1,55,15,0,1
1,1,3,27,17,588.59,0.4,1,1,1,6,1,0,1,5.33,0,0,0,0,0,110.36,12,3,0,15,5,0,0
1,0,1,8,8,48,0.1,1,0,0,1,0,1,2,2,0,0,0,0,0,24,4,0,0,4,0,0,1
4,1,9,56,30,2416.5,0.9,1,1,1,12,1,0,2,8.79,0,0,0,0,1,274.79,23,15,1,33,8,0,0
16,17,30,338,50,29068.55,0.64,14,4,0,32,15,0,1,15.24,1,0,0,0,1,1907.62,160,69,1,178,71,0,1
4,4,8,44,19,1087.47,0.6,2,0,4,12,2,1,1,5.82,0,0,0,0,3,186.91,16,8,1,28,8,0,1
5,0,16,114,41,9967.62,0.2,1,3,3,17,0,0,1,16.32,2,0,0,0,4,610.76,51,13,3,63,15,1,1
3,0,7,64,28,2307.53,0.1,3,5,0,11,0,1,1,7.5,0,0,0,1,1,307.67,27,13,1,37,10,0,1
1,3,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
7,16,16,145,47,16247.17,0.27,8,4,0,30,16,4,3,20.17,3,0,0,3,5,805.42,65,32,2,80,21,0,1
1,4,1,7,7,29.48,0.1,0,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
40,26,72,624,71,238084.71,1.28,2,3,4,113,26,1,1,62.4,2,1,1,0,36,3837.44,243,74,7,381,139,7,1
1,4,2,8,8,60,0.1,1,0,0,3,2,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
10,17,53,491,94,128754.79,1.7,13,12,3,65,12,1,1,40.1,18,0,0,3,8,3218.3,247,97,3,244,107,2,1
3,5,12,103,40,7893.48,0.18,6,3,1,17,3,1,1,14.4,3,1,2,1,3,548.16,48,14,2,55,16,0,1
2,0,5,24,15,632.92,0.3,0,0,0,7,0,0,1,6.75,0,0,0,0,2,93.77,9,4,1,15,2,0,1
3,4,8,41,23,1820.94,0.6,1,1,0,8,1,1,0,9.82,0,0,0,0,2,185.47,18,4,2,23,7,1,0
2,4,9,54,25,2462.9,0.8,1,1,2,12,2,0,1,9.82,1,0,0,0,1,250.77,25,7,1,29,12,0,0
1,3,5,44,22,1233.35,0.7,1,0,2,6,1,1,1,6.29,0,0,0,0,0,196.21,22,6,0,22,6,0,0
1,11,2,11,11,114.16,0.1,1,0,0,3,1,1,2,3,0,0,0,0,0,38.5,5,1,0,6,1,0,0
35,43,92,902,144,322360.8,2.16,20,25,6,117,39,1,1,49.84,19,0,1,4,22,6467.27,413,96,6,489,123,4,1
1,3,1,6,6,31.2,0.1,0,0,0,1,1,0,2,2,0,0,0,0,0,15.51,2,0,0,4,0,0,0
1,3,2,10,9,95.1,0.1,2,1,0,3,1,0,1,3,0,0,0,0,0,31.7,3,0,0,7,1,0,0
35,17,75,667,115,160378.71,1.52,16,33,2,112,17,2,1,35.12,18,0,1,8,12,4565.94,281,108,4,386,95,1,1
11,18,37,259,80,36668.68,0.55,4,18,0,48,12,3,1,22.39,4,0,0,1,14,1637.38,111,52,4,148,46,1,1
22,19,52,427,78,90474.56,0.89,11,5,1,78,15,0,1,33.71,10,0,0,8,22,2683.87,183,98,5,244,75,0,1
1,3,4,61,25,2738.33,0.9,2,1,0,10,3,0,1,9.67,1,0,0,2,0,283.28,29,11,0,32,11,0,1
1,0,2,8,8,60,0.1,0,0,0,3,0,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
4,4,8,92,30,5417.21,0.15,2,10,0,13,2,1,1,12,0,0,1,0,5,451.43,36,12,2,56,9,0,1
4,1,10,79,31,7723.26,0.13,1,0,1,13,1,2,1,19.73,2,0,0,0,1,391.38,37,19,1,42,15,1,0
244,0,626,6065,555,1702095.96,18.43,11,5,0,910,0,1,1,30.78,171,0,2,40,283,55290.63,2786,1009,2,3279,919,0,1
3,1,8,48,30,1801.12,0.8,1,1,1,10,1,0,2,7.65,0,0,0,0,1,235.53,20,11,1,28,7,0,0
4,7,20,134,42,8959.87,0.24,1,1,5,24,2,0,1,12.4,5,0,0,0,3,722.57,62,25,2,72,24,0,0
149,58,363,2909,216,2858271.91,7.52,6,9,15,558,52,0,1,126.7,37,1,2,3,123,22558.97,1187,459,9,1722,527,12,1
1,2,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
1,1,1,4,4,12,0,0,0,0,2,1,0,1,1.5,0,0,0,0,0,8,1,0,0,3,0,0,1
2,2,13,109,41,7872.82,0.19,3,2,1,20,2,0,1,13.48,2,0,0,0,2,583.97,52,20,1,57,19,0,1
1,7,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
5,4,14,66,24,2451.12,0.1,1,0,5,19,2,3,1,8.1,0,0,0,0,6,302.61,27,12,2,39,14,0,1
5,3,10,90,37,5206.2,0.16,2,2,3,14,1,1,1,11.1,2,0,1,0,4,468.85,41,9,2,49,14,0,0
5,4,12,61,31,3399.82,0.1,1,1,1,15,2,0,1,11.25,0,0,1,0,4,302.21,24,6,3,37,8,1,0
6,1,7,84,33,5932.21,0.14,2,1,1,11,1,1,1,14,3,0,0,0,1,423.73,38,12,1,46,16,1,0
